Flight time,Location,Aircraft name,Task Type,Sprayed area,Total Amount(L/Kg),Flight duration(min:sec),Crop,Pliot Name,Team Name,Field Name,Serial Number,Starting Battery Level,Ending Battery Level,Battery SN,source_file
2024-10-09 06:43:26-06:44:52,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.41,4.86,01:25,other,UTPL,default team,,R3157600200,86.0,75.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-09 06:23:47-06:24:50,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.56,3.79,01:02,other,UTPL,default team,,R2857261995,26.0,19.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-09 06:12:32-06:14:09,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.94,8.75,01:36,other,UTPL,default team,,R2697081619,62.0,50.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-08 17:16:10-17:18:11,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.36,5.67,02:01,other,UTPL,default team,,R2516878696,69.0,56.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-08 16:45:55-16:50:18,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,7.47,21.79,04:22,other,UTPL,default team,,R2256585585,69.0,30.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-08 16:38:36-16:40:50,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.82,7.09,02:13,other,UTPL,default team,,R6142701983,53.0,38.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-08 16:17:57-16:20:09,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.65,12.29,02:12,other,UTPL,default team,,R6082634342,35.0,18.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-08 16:15:14-16:15:37,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.77,1.05,00:22,other,UTPL,default team,,R6042589248,62.0,57.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-08 16:12:11-16:13:08,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.58,0.89,00:57,other,UTPL,default team,,R6002544154,100.0,88.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-08 15:52:16-15:53:38,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.89,2.72,01:21,other,UTPL,default team,,R5902431419,22.0,11.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-08 07:33:07-07:36:30,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,5.01,18.88,03:23,other,UTPL,default team,,R5822341231,81.0,53.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-08 07:31:11-07:32:19,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.14,4.96,01:08,other,UTPL,default team,,R5782296137,100.0,89.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-08 07:01:59-07:03:48,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.65,10.0,01:48,other,UTPL,default team,,R5702205949,21.0,7.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-08 06:54:52-06:56:01,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.33,8.94,01:09,other,UTPL,default team,,R5662160855,100.0,85.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-08 06:29:07-06:31:55,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.82,12.92,02:48,other,UTPL,default team,,R5582070667,70.0,47.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-08 06:26:20-06:27:35,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.72,5.61,01:15,other,UTPL,default team,,R5542025573,100.0,86.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-08 06:00:15-06:02:01,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.51,11.85,01:46,other,UTPL,default team,,R5421890291,46.0,33.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-05 07:48:27-07:49:59,"Kaatuan, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.72,2.35,01:31,other,UTPL,default team,,R6382941913,39.0,28.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-05 07:20:40-07:22:25,"Kaatuan, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.46,4.5,01:45,other,UTPL,default team,,R6282829178,71.0,58.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-04 09:41:20-09:43:19,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.06,3.68,01:58,other,UTPL,default team,,R6082603708,43.0,29.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-04 09:25:42-09:27:11,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.46,2.22,01:28,other,UTPL,default team,,R5882378238,51.0,42.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-04 09:22:27-09:23:36,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.17,5.21,01:08,other,UTPL,default team,,R5822310597,80.0,68.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-04 09:16:37-09:18:27,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.39,4.65,01:50,other,UTPL,default team,,R5762242956,29.0,15.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-04 09:14:48-09:15:20,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.23,0.91,00:31,other,UTPL,default team,,R5722197862,48.0,41.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-04 08:57:14-08:58:32,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.64,2.23,01:17,other,UTPL,default team,,R5582040033,50.0,41.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-04 08:56:00-08:56:14,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.52,0.87,00:13,other,UTPL,default team,,R5541994939,59.0,57.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-04 08:52:38-08:55:18,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.13,9.71,02:40,other,UTPL,default team,,R5481927298,100.0,66.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-04 08:26:05-08:27:13,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.05,0.91,01:08,other,UTPL,default team,,R5241656734,33.0,26.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-04 04:54:25-04:55:46,"Dabongdabong, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.41,1.49,01:20,other,UTPL,default team,,R4701047965,78.0,70.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-04 04:20:33-04:21:47,"Dabongdabong, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.56,1.68,01:13,other,UTPL,default team,,R4560890136,74.0,66.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-04 04:09:35-04:10:54,"Dabongdabong, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.7,0.65,01:19,other,UTPL,default team,,R4460777401,99.0,80.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-04 01:24:31-01:26:23,"Valencia-Lantapan Road, San Carlos, Valencia, Bukidnon, Northern Mindanao, 8709088, Philippines",T40 Drone 2,Spraying,8.47,6.58,01:52,other,UTPL,default team,,R4260551931,75.0,61.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-04 01:21:55-01:23:10,"Valencia-Lantapan Road, San Carlos, Valencia, Bukidnon, Northern Mindanao, 8709088, Philippines",T40 Drone 2,Spraying,4.66,3.57,01:15,other,UTPL,default team,,R4220506837,100.0,88.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-04 00:52:53-00:53:55,"Valencia-Lantapan Road, San Carlos, Valencia, Bukidnon, Northern Mindanao, 8709088, Philippines",T40 Drone 2,Spraying,0.42,0.2,01:02,other,UTPL,default team,,R3820055897,72.0,65.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-03 08:14:53-08:16:55,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.67,2.76,02:02,other,UTPL,default team,,R3359537316,70.0,56.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-03 08:11:33-08:12:37,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.5,2.31,01:04,other,UTPL,default team,,R3319492222,100.0,89.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-03 08:06:43-08:09:27,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,8.81,6.04,02:43,other,UTPL,default team,,R3259424581,57.0,37.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-03 07:01:44-07:05:31,"Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,7.55,8.73,03:47,other,UTPL,default team,,R2718815812,98.0,64.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-03 06:57:11-06:59:24,"Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.4,5.07,02:13,other,UTPL,default team,,R2658748171,49.0,33.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-03 02:04:29-02:04:50,"Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.0,0.04,00:20,other,UTPL,default team,,R2218252137,68.0,66.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-02 07:19:44-07:22:36,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,5.59,7.64,02:51,other,UTPL,default team,,R1277192428,61.0,39.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-02 07:12:01-07:13:48,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.48,3.78,01:47,other,UTPL,default team,,R1056944411,27.0,15.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-02 07:05:15-07:06:04,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.65,1.93,00:49,other,UTPL,default team,,R0976854223,100.0,89.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-02 07:00:12-07:02:17,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.01,4.24,02:04,other,UTPL,default team,,R0836696394,29.0,15.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-02 06:54:11-06:55:03,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.69,1.05,00:52,other,UTPL,default team,,R0776628753,100.0,88.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-02 06:49:19-06:50:48,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.87,2.49,01:28,other,UTPL,default team,,R0636470924,13.0,3.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-01 08:22:57-08:24:32,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.17,1.82,01:35,other,UTPL,default team,,R0316110172,46.0,36.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-01 07:53:36-07:54:57,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.43,0.39,01:21,other,UTPL,default team,,R8431102265,38.0,29.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-01 07:12:06-07:15:13,"Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.32,8.94,03:07,other,UTPL,default team,,R7930538590,100.0,65.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-10-01 07:08:32-07:09:58,"Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.17,3.09,01:26,other,UTPL,default team,,R7850448402,47.0,38.0,,MKAVI1 T40 RPU028B_OCT_2024_ManualMode__flight_record.csv
2024-06-25 07:24:31-07:29:00,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,6.34,19.05,04:29,other,UTPL,default team,,R1646554176,100.0,62.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-25 07:11:22-07:13:35,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.54,11.14,02:13,other,UTPL,default team,,R1486373800,56.0,38.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-25 07:03:30-07:05:04,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.41,8.02,01:34,other,UTPL,default team,,R1206058142,35.0,24.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-25 06:41:14-06:42:42,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.76,3.09,01:27,other,UTPL,default team,,R0865674843,48.0,37.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-25 06:29:09-06:29:19,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.52,1.22,00:09,other,UTPL,default team,,R0325066074,42.0,40.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-25 06:27:39-06:28:03,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.88,3.09,00:23,other,UTPL,default team,,R0184908245,59.0,54.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-25 06:26:16-06:26:33,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.01,2.03,00:16,other,UTPL,default team,,R0124840604,78.0,74.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-25 06:10:14-06:11:07,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.11,0.35,00:52,other,UTPL,default team,,R8219810150,77.0,72.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-25 02:08:48-02:09:36,"Dabongdabong, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.03,0.58,00:47,other,UTPL,default team,,R7238705347,81.0,76.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-25 01:39:15-01:40:34,"Dabongdabong, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.38,4.74,01:18,other,UTPL,default team,,R6517893655,48.0,40.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-24 23:37:11-23:38:05,"Valencia Bypass Road, Dabongdabong, Valencia, Bukidnon, Northern Mindanao, 8709088, Philippines",T40 Drone 2,Spraying,0.17,1.76,00:54,other,UTPL,default team,,R4635774237,84.0,78.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-24 23:03:34-23:04:31,"Valencia Bypass Road, Dabongdabong, Valencia, Bukidnon, Northern Mindanao, 8709088, Philippines",T40 Drone 2,Spraying,0.48,0.71,00:57,other,UTPL,default team,,R3414398870,50.0,43.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-24 06:45:28-06:47:02,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.71,10.31,01:33,other,UTPL,default team,,R1492234358,59.0,47.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-24 06:41:24-06:42:17,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.64,2.7,00:53,other,UTPL,default team,,R1372099076,100.0,90.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-22 06:54:47-06:55:41,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.79,2.59,00:54,other,UTPL,default team,,R7264588452,20.0,14.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-22 02:35:02-02:36:29,"Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.3,2.32,01:27,other,UTPL,default team,,R6083258179,17.0,6.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-22 01:49:14-01:52:48,"Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,7.16,12.09,03:34,other,UTPL,default team,,R5362446487,36.0,13.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-21 06:54:36-06:55:54,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.54,2.63,01:17,other,UTPL,default team,,R3920823103,23.0,15.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-21 06:03:02-06:05:12,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.6,10.68,02:09,other,UTPL,default team,,R3500349616,32.0,14.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-21 05:43:16-05:45:01,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.69,2.82,01:44,other,UTPL,default team,,R3139943770,29.0,18.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-21 05:32:12-05:33:37,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.41,1.71,01:25,other,UTPL,default team,,R2519244813,18.0,9.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-21 05:29:39-05:29:52,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.68,1.49,00:12,other,UTPL,default team,,R2459177172,40.0,38.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-21 05:28:20-05:28:34,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.62,1.03,00:13,other,UTPL,default team,,R2399109531,56.0,53.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-21 05:25:25-05:26:07,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.4,1.2,00:42,other,UTPL,default team,,R2298996796,99.0,89.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-21 01:35:47-01:38:37,"Dabongdabong, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,6.4,8.34,02:49,other,UTPL,default team,,R1898545856,27.0,3.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-20 23:11:34-23:12:33,"Dabongdabong, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.56,0.93,00:58,other,UTPL,default team,,R1157711617,63.0,57.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-20 23:02:32-23:04:16,"Dabongdabong, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.58,4.12,01:44,other,UTPL,default team,,R0977508694,67.0,55.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-20 02:53:46-02:55:38,"Bagontaas, Valencia, Bukidnon, Northern Mindanao, 8709088, Philippines",T40 Drone 2,Spraying,4.17,4.84,01:52,other,UTPL,default team,,R8291598907,45.0,32.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-19 22:50:22-22:51:56,"Dabongdabong, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.68,4.82,01:34,other,UTPL,default team,,R5368307045,43.0,34.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-19 22:17:38-22:20:23,"Valencia Bypass Road, Dabongdabong, Valencia, Bukidnon, Northern Mindanao, 8709088, Philippines",T40 Drone 2,Spraying,4.53,7.02,02:44,other,UTPL,default team,,R4627472806,52.0,32.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-19 02:29:25-02:31:43,"Dabongdabong, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.8,4.74,02:17,other,UTPL,default team,,R3946706208,81.0,68.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-18 17:39:26-17:40:54,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.54,3.65,01:27,other,UTPL,default team,,R2685285747,30.0,21.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-18 17:38:27-17:38:38,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.51,1.01,00:10,other,UTPL,default team,,R2625218106,38.0,37.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-18 17:37:23-17:37:38,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.58,1.37,00:14,other,UTPL,default team,,R2565150465,48.0,45.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-18 17:36:21-17:36:37,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.69,1.49,00:15,other,UTPL,default team,,R2525105371,58.0,55.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-18 17:34:51-17:35:26,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.06,5.36,00:34,other,UTPL,default team,,R2465037730,76.0,69.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-18 17:33:00-17:33:44,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.76,1.56,00:44,other,UTPL,default team,,R2384947542,100.0,90.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-18 17:28:29-17:29:28,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.45,2.21,00:59,other,UTPL,default team,,R1984496602,11.0,4.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-18 17:21:44-17:21:53,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.55,1.25,00:09,other,UTPL,default team,,R1804293679,74.0,72.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-18 17:19:45-17:20:34,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.23,3.64,00:49,other,UTPL,default team,,R1724203491,99.0,88.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-18 17:06:30-17:07:17,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.99,2.2,00:46,other,UTPL,default team,,R1544000568,62.0,58.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-18 16:35:44-16:37:13,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.53,6.15,01:29,other,UTPL,default team,,R0963346705,67.0,56.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-18 16:08:52-16:09:55,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.2,5.27,01:03,other,UTPL,default team,,R0262557560,23.0,17.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-18 06:18:22-06:18:43,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.14,0.26,00:20,other,UTPL,default team,,R6735700799,69.0,65.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
2024-06-18 06:15:43-06:16:21,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.77,1.22,00:38,other,UTPL,default team,,R6635588064,98.0,91.0,,MKAVI1 T40 RPU028B_JUN_2024_ManualMode__flight_record.csv
