Flight time,Location,Aircraft name,Task Type,Sprayed area,Total Amount(L/Kg),Flight duration(min:sec),Crop,Pliot Name,Team Name,Field Name,Serial Number,Starting Battery Level,Ending Battery Level,Battery SN,source_file
2024-05-19 06:53:30-06:55:31,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.26,5.84,2:01,other,UTPL,default team,,R0455846356,100,76,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-19 06:55:31-06:57:18,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,5.05,6.89,1:46,other,UTPL,default team,,R0495891450,76,58,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-19 06:57:18-06:58:32,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.64,3.57,1:13,other,UTPL,default team,,R0515913997,58,47,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-19 06:58:32-06:59:51,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.16,1.7,1:19,other,UTPL,default team,,R0535936544,47,35,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-19 07:18:40-07:20:30,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.25,1.85,1:50,other,UTPL,default team,,R0596004185,100,79,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-19 07:20:30-07:22:47,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,6.22,8.44,2:16,other,UTPL,default team,,R0636049279,79,55,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-19 07:22:47-07:24:15,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.94,3.97,1:27,other,UTPL,default team,,R0656071826,55,41,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-19 07:24:15-07:25:00,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.74,1.06,0:44,other,UTPL,default team,,R0676094373,41,34,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-19 07:51:27-07:53:56,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.96,6.81,2:29,other,UTPL,default team,,R0736162014,100,65,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-19 07:53:56-07:55:32,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.98,5.38,1:35,other,UTPL,default team,,R0756184561,65,45,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-19 07:55:32-07:57:20,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,8.72,11.81,1:47,other,UTPL,default team,,R0796229655,45,28,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-19 08:01:58-08:04:20,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.44,4.68,2:22,other,UTPL,default team,,R0896342390,100,68,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-19 08:04:20-08:06:04,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.63,6.3,1:43,other,UTPL,default team,,R0936387484,68,46,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-19 08:06:04-08:07:48,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,5.94,9.67,1:43,other,UTPL,default team,,R0956410031,46,29,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-19 08:27:02-08:28:49,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,6.89,11.71,1:46,other,UTPL,default team,,R1136612954,89,69,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-19 08:29:03-08:29:17,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,6.89,13.63,0:13,other,UTPL,default team,,R1176658048,66,63,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-19 08:29:17-08:30:54,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,7.38,9.97,1:36,other,UTPL,default team,,R1196680595,63,50,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-20 06:01:02-06:08:10,"Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,19.74,26.5,7:08,other,UTPL,default team,,R1296793330,97,12,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-20 06:11:09-06:18:31,"Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,23.57,31.4,7:22,other,UTPL,default team,,R1416928612,100,22,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-20 06:21:41-06:29:29,"Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,23.08,30.75,7:48,other,UTPL,default team,,R1476996253,100,15,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-20 06:32:01-06:38:06,"Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,14.99,20.31,6:05,other,UTPL,default team,,R1537063894,100,21,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-20 06:43:39-06:45:25,"Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.56,3.55,1:45,other,UTPL,default team,,R1637176629,57,32,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-20 16:43:25-16:45:22,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.09,4.26,1:57,other,UTPL,default team,,R1837402099,96,71,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-20 16:45:22-16:46:52,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.67,6.36,1:29,other,UTPL,default team,,R1857424646,71,54,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-20 16:46:52-16:48:20,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,5.07,6.88,1:27,other,UTPL,default team,,R1877447193,54,41,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-20 16:48:20-16:49:40,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.43,4.72,1:19,other,UTPL,default team,,R1917492287,41,31,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-20 16:49:40-16:50:35,"Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.48,4.8,0:54,other,UTPL,default team,,R1937514834,31,25,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-20 17:30:13-17:32:09,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.72,5.13,1:56,other,UTPL,default team,,R2117717757,100,76,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-20 17:32:09-17:33:36,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.81,5.31,1:26,other,UTPL,default team,,R2137740304,76,60,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-20 17:33:36-17:35:40,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.64,5.03,2:03,other,UTPL,default team,,R2177785398,60,39,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-20 17:35:57-17:36:11,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.26,4.68,0:13,other,UTPL,default team,,R2217830492,36,34,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-20 17:36:11-17:36:39,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.83,1.21,0:27,other,UTPL,default team,,R2257875586,34,29,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-20 17:37:01-17:37:46,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.97,3.53,0:44,other,UTPL,default team,,R2297920680,26,19,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-20 17:39:01-17:39:01,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.97,7.07,0:00,other,UTPL,default team,,R2357988321,10,10,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-20 17:41:09-17:44:36,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,8.46,11.33,3:27,other,UTPL,default team,,R2538191244,100,63,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-20 17:44:36-17:45:44,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.57,2.24,1:07,other,UTPL,default team,,R2558213791,63,52,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-20 17:45:44-17:46:18,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.66,2.34,0:33,other,UTPL,default team,,R2578236338,52,47,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-20 17:47:22-17:48:26,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.66,4.95,1:03,other,UTPL,default team,,R2658326526,38,29,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-20 17:48:26-17:49:00,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.79,2.59,0:33,other,UTPL,default team,,R2698371620,29,25,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-20 18:00:12-18:03:06,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,5.49,7.48,2:54,other,UTPL,default team,,R2838529449,93,57,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-20 18:03:06-18:05:01,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,5.33,7.25,1:54,other,UTPL,default team,,R2898597090,57,36,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-20 18:05:01-18:07:32,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.03,9.34,2:30,other,UTPL,default team,,R2918619637,36,12,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-20 18:10:41-18:12:03,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.43,3.41,1:21,other,UTPL,default team,,R3218957842,85,64,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-20 18:12:03-18:13:20,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.83,3.94,1:16,other,UTPL,default team,,R3259002936,64,48,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-20 18:13:20-18:14:17,"Songco, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.83,3.23,0:56,other,UTPL,default team,,R3279025483,48,37,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-21 06:00:51-06:05:44,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,7.33,9.78,4:53,other,UTPL,default team,,R3399160765,100,46,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-21 06:05:44-06:07:48,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,6.32,8.51,2:04,other,UTPL,default team,,R3419183312,46,33,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-21 06:09:41-06:12:28,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,7.65,10.25,2:47,other,UTPL,default team,,R3539318594,98,73,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-21 06:12:28-06:15:14,"Baclayon, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,9.33,12.38,2:46,other,UTPL,default team,,R3559341141,73,54,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-21 06:33:15-06:38:19,"Valencia-Lantapan Road, Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,7.52,10.09,5:04,other,UTPL,default team,,R3719521517,100,42,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-21 06:38:19-06:40:13,"Valencia-Lantapan Road, Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,7.96,10.77,1:53,other,UTPL,default team,,R3739544064,42,27,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-21 06:43:45-06:46:46,"Valencia-Lantapan Road, Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,11.52,15.51,3:01,other,UTPL,default team,,R3919746987,97,64,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-21 06:46:46-06:50:42,"Valencia-Lantapan Road, Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,9.67,13.02,3:55,other,UTPL,default team,,R3959792081,64,36,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-21 06:52:54-06:55:22,"Valencia-Lantapan Road, Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,6.58,8.94,2:28,other,UTPL,default team,,R4099949910,100,70,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-21 06:55:22-06:59:03,"Valencia-Lantapan Road, Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,7.72,10.42,3:40,other,UTPL,default team,,R4139995004,70,38,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-21 07:03:31-07:05:18,"Valencia-Lantapan Road, Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,5.43,7.41,1:46,other,UTPL,default team,,R4340220474,73,55,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-21 07:05:18-07:06:51,"Valencia-Lantapan Road, Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.61,4.9,1:32,other,UTPL,default team,,R4400288115,55,42,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-21 07:06:51-07:08:14,"Valencia-Lantapan Road, Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.64,3.64,1:22,other,UTPL,default team,,R4420310662,42,31,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-21 07:08:14-07:08:55,"Valencia-Lantapan Road, Purok 1, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.7,3.8,0:40,other,UTPL,default team,,R4460355756,31,25,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-21 16:36:58-16:45:00,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,22.39,29.97,8:02,other,UTPL,default team,,R4560468491,100,20,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-21 16:48:55-16:55:59,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,24.83,32.86,7:04,other,UTPL,default team,,R4620536132,100,28,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-21 16:59:02-17:05:50,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,25.59,34.16,6:48,other,UTPL,default team,,R4660581226,100,36,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-21 17:08:47-17:14:53,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,23.38,31.16,6:06,other,UTPL,default team,,R4700626320,100,45,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-21 17:17:45-17:24:59,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,24.74,32.84,7:14,other,UTPL,default team,,R4800739055,100,36,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-21 17:27:48-17:32:28,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,7.31,9.78,4:40,other,UTPL,default team,,R4860806696,100,39,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-21 17:32:28-17:34:06,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,3.29,4.5,1:38,other,UTPL,default team,,R4880829243,39,20,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-21 17:35:49-17:38:18,"Aglayan - Alanib - Ticalaan Road, Purok 1, Babahagon, Balila, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.86,5.97,2:29,other,UTPL,default team,,R4940896884,100,78,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-21 21:50:39-21:58:53,"Valencia Bypass Road, Dabongdabong, Valencia, Bukidnon, Northern Mindanao, 8709088, Philippines",T40 Drone 2,Spraying,24.97,29.75,8:14,other,UTPL,default team,,R5061032166,99,20,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-21 22:00:06-22:07:59,"Valencia Bypass Road, Dabongdabong, Valencia, Bukidnon, Northern Mindanao, 8709088, Philippines",T40 Drone 2,Spraying,24.01,28.61,7:53,other,UTPL,default team,,R5181167448,95,23,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-21 22:09:17-22:17:18,"Valencia Bypass Road, Dabongdabong, Valencia, Bukidnon, Northern Mindanao, 8709088, Philippines",T40 Drone 2,Spraying,25.65,30.51,8:01,other,UTPL,default team,,R5261257636,100,26,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-21 22:18:22-22:26:06,"Valencia Bypass Road, Dabongdabong, Valencia, Bukidnon, Northern Mindanao, 8709088, Philippines",T40 Drone 2,Spraying,26.44,29.67,7:44,other,UTPL,default team,,R5281280183,98,27,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-21 22:27:12-22:35:18,"Valencia Bypass Road, Dabongdabong, Valencia, Bukidnon, Northern Mindanao, 8709088, Philippines",T40 Drone 2,Spraying,26.74,30.13,8:06,other,UTPL,default team,,R5361370371,100,23,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-21 22:36:38-22:44:08,"Valencia Bypass Road, Dabongdabong, Valencia, Bukidnon, Northern Mindanao, 8709088, Philippines",T40 Drone 2,Spraying,22.86,25.51,7:30,other,UTPL,default team,,R5421438012,100,35,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-21 22:54:14-22:57:09,"Valencia Bypass Road, Dabongdabong, Valencia, Bukidnon, Northern Mindanao, 8709088, Philippines",T40 Drone 2,Spraying,4.32,5.31,2:55,other,UTPL,default team,,R5521550747,100,68,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-21 22:57:09-22:58:45,"Valencia Bypass Road, Dabongdabong, Valencia, Bukidnon, Northern Mindanao, 8709088, Philippines",T40 Drone 2,Spraying,3.36,4.75,1:35,other,UTPL,default team,,R5541573294,68,52,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-21 22:58:45-23:00:35,"Valencia Bypass Road, Dabongdabong, Valencia, Bukidnon, Northern Mindanao, 8709088, Philippines",T40 Drone 2,Spraying,8.06,14.97,1:49,other,UTPL,default team,,R5561595841,52,38,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-22 00:32:32-00:36:12,"San Carlos, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,13.34,13.04,3:40,other,UTPL,default team,,R5741798764,99,58,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-22 00:36:12-00:39:11,"San Carlos, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,12.19,12.76,2:58,other,UTPL,default team,,R5761821311,58,34,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-22 00:39:11-00:40:09,"San Carlos, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,0.48,0.54,0:57,other,UTPL,default team,,R5781843858,34,27,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-22 00:41:16-00:44:11,"San Carlos, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,7.99,8.21,2:55,other,UTPL,default team,,R5901979140,100,72,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-22 00:44:11-00:46:22,"San Carlos, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,6.73,5.87,2:10,other,UTPL,default team,,R5942024234,72,54,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-22 00:46:22-00:47:26,"San Carlos, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.05,4.77,1:03,other,UTPL,default team,,R5962046781,54,46,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-22 01:03:54-01:06:06,"Dabongdabong, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.82,6.15,2:12,other,UTPL,default team,,R6122227157,100,80,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-22 01:06:07-01:07:49,"Dabongdabong, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,6.29,5.58,1:42,other,UTPL,default team,,R6142249704,80,67,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-22 01:07:50-01:09:46,"Dabongdabong, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,4.88,4.91,1:56,other,UTPL,default team,,R6162272251,67,54,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-22 01:33:22-01:37:44,"Dabongdabong, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,11.49,14.63,4:22,other,UTPL,default team,,R6362497721,100,52,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-22 01:37:44-01:41:17,"Dabongdabong, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,14.71,13.31,3:32,other,UTPL,default team,,R6402542815,52,24,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-22 01:41:17-01:42:28,"Dabongdabong, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.95,1.91,1:10,other,UTPL,default team,,R6422565362,24,17,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-22 01:45:17-01:49:08,"Dabongdabong, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,14.12,14.17,3:51,other,UTPL,default team,,R6542700644,100,62,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-22 01:49:08-01:52:15,"Dabongdabong, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,10.16,11.45,3:06,other,UTPL,default team,,R6562723191,62,39,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-22 01:52:15-01:53:30,"Dabongdabong, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,1.51,1.64,1:15,other,UTPL,default team,,R6582745738,39,31,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-22 01:54:44-01:58:16,"Dabongdabong, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,10.46,11.68,3:32,other,UTPL,default team,,R6662835926,100,60,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-22 01:58:16-02:01:16,"Dabongdabong, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,8.38,11.95,2:59,other,UTPL,default team,,R6682858473,60,34,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-22 02:01:16-02:02:36,"Dabongdabong, Valencia, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,5.3,4.82,1:19,other,UTPL,default team,,R6702881020,34,25,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-22 06:06:57-06:10:40,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,7.88,9.88,3:43,other,UTPL,default team,,R7023241772,98,50,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-22 06:10:40-06:13:26,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,9.42,12.65,2:45,other,UTPL,default team,,R7043264319,50,25,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-22 06:13:26-06:14:52,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,2.03,2.69,1:26,other,UTPL,default team,,R7063286866,25,14,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
2024-05-22 06:17:19-06:19:54,"Alanib, Lantapan, Bukidnon, Northern Mindanao, Philippines",T40 Drone 2,Spraying,5.83,7.87,2:35,other,UTPL,default team,,R7203444695,95,62,,MKAVI1 T40 RPU028B_MAY_2024_Automode__flight_record.csv
