latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
7.838313,125.14066,313.0,28800,Asia/Singapore,GMT+8

time,temperature_2m (°C),wind_speed_10m (km/h),wind_direction_10m (°),relative_humidity_2m (%),precipitation (mm)
2024-06-23T07:00,24.8,1.3,326,90,0.00
2024-06-23T08:00,26.2,4.4,351,83,0.00
2024-06-23T09:00,27.1,6.8,342,79,0.10
2024-06-23T10:00,28.4,6.0,335,73,0.10
2024-06-23T11:00,29.1,4.1,315,74,0.10
2024-06-23T12:00,29.7,4.0,297,72,0.20
2024-06-23T13:00,29.8,5.6,320,73,0.90
2024-06-23T14:00,28.6,4.7,302,80,3.50
2024-06-23T15:00,26.2,6.4,153,83,24.30
2024-06-23T16:00,25.9,6.3,294,87,1.70
2024-06-23T17:00,25.0,2.5,315,88,4.30
2024-06-23T18:00,25.2,2.6,16,89,0.30
2024-06-23T19:00,24.7,1.8,270,94,0.30
2024-06-23T20:00,24.4,1.3,214,96,0.10
2024-06-23T21:00,24.7,1.1,342,89,0.00
2024-06-23T22:00,23.8,3.4,302,96,0.00
2024-06-23T23:00,23.9,1.9,292,97,0.00
2024-06-24T00:00,23.6,2.6,16,97,0.00
2024-06-24T01:00,23.9,1.6,63,95,0.00
2024-06-24T02:00,23.0,2.7,113,98,0.00
2024-06-24T03:00,23.0,1.5,135,97,0.00
2024-06-24T04:00,22.5,1.6,117,98,0.00
2024-06-24T05:00,22.6,0.8,117,98,0.00
2024-06-24T06:00,23.0,3.9,112,96,0.00
2024-06-24T07:00,24.3,3.4,342,93,0.00
2024-06-24T08:00,25.5,1.9,292,86,0.00
2024-06-24T09:00,26.7,5.4,274,82,0.00
2024-06-24T10:00,27.7,3.2,270,77,0.10
2024-06-24T11:00,28.5,5.2,254,75,0.10
2024-06-24T12:00,29.2,8.3,275,76,0.10
2024-06-24T13:00,28.0,5.0,270,81,7.50
2024-06-24T14:00,27.8,4.7,189,77,9.10
2024-06-24T15:00,26.0,8.0,350,85,6.40
2024-06-24T16:00,25.1,1.6,297,91,2.00
2024-06-24T17:00,25.5,2.5,262,88,1.00
2024-06-24T18:00,24.5,2.2,279,91,2.30
2024-06-24T19:00,24.4,3.4,342,94,0.50
2024-06-24T20:00,24.3,2.9,353,96,0.20
2024-06-24T21:00,25.0,2.1,59,94,1.00
2024-06-24T22:00,24.9,1.8,90,94,0.70
2024-06-24T23:00,24.8,1.6,63,95,0.50
2024-06-25T00:00,24.6,3.6,53,95,0.30
2024-06-25T01:00,24.1,4.2,70,95,0.10
2024-06-25T02:00,23.7,4.8,77,94,0.00
2024-06-25T03:00,22.9,2.9,97,95,0.00
2024-06-25T04:00,22.6,1.8,90,95,0.00
2024-06-25T05:00,22.6,2.9,90,94,0.00
2024-06-25T06:00,23.1,7.0,78,93,0.00
2024-06-25T07:00,25.3,7.9,60,87,0.00
2024-06-25T08:00,26.8,6.6,29,82,0.00
2024-06-25T09:00,28.2,10.3,29,73,0.00
2024-06-25T10:00,29.1,13.3,3,73,0.00
2024-06-25T11:00,30.0,12.9,23,68,0.00
2024-06-25T12:00,30.6,10.8,30,66,0.00
2024-06-25T13:00,31.3,10.3,36,65,0.00
2024-06-25T14:00,31.4,8.9,32,63,0.00
2024-06-25T15:00,30.1,2.4,63,65,0.50
2024-06-25T16:00,27.1,5.9,227,83,1.30
2024-06-25T17:00,25.4,7.2,323,88,2.60
2024-06-25T18:00,25.1,0.4,270,88,0.70
2024-06-25T19:00,24.9,6.2,21,91,0.10
2024-06-25T20:00,25.0,2.5,45,89,0.00
2024-06-25T21:00,25.2,2.6,16,95,0.00
2024-06-25T22:00,25.0,1.9,248,96,0.00
2024-06-25T23:00,24.7,0.5,225,94,0.10
2024-06-26T00:00,23.9,2.2,189,92,0.20
2024-06-26T01:00,23.4,2.9,173,97,0.10
2024-06-26T02:00,22.9,3.1,201,98,0.00
2024-06-26T03:00,23.2,5.4,143,98,0.00
2024-06-26T04:00,23.1,1.5,135,98,0.00
2024-06-26T05:00,22.9,5.1,188,99,0.00
2024-06-26T06:00,23.0,5.1,172,98,0.00
2024-06-26T07:00,24.2,2.2,90,92,0.00
2024-06-26T08:00,25.0,4.2,31,87,0.00
2024-06-26T09:00,26.9,10.5,27,80,0.10
2024-06-26T10:00,27.0,10.9,27,79,0.10
2024-06-26T11:00,27.8,8.8,19,76,0.20
2024-06-26T12:00,27.7,8.2,29,75,0.10
2024-06-26T13:00,27.0,10.8,21,77,1.00
2024-06-26T14:00,25.1,8.3,2,89,2.40
2024-06-26T15:00,24.9,0.5,225,91,1.90
2024-06-26T16:00,24.9,6.6,139,91,2.10
2024-06-26T17:00,24.9,2.5,270,90,3.00
2024-06-26T18:00,23.9,7.5,235,97,1.80
2024-06-26T19:00,23.3,5.1,188,94,2.10
2024-06-26T20:00,22.4,9.4,180,95,2.30
2024-06-26T21:00,23.4,3.6,225,97,0.80
2024-06-26T22:00,23.3,2.1,149,97,0.30
2024-06-26T23:00,23.1,3.7,119,98,0.10
2024-06-27T00:00,23.3,1.8,127,97,0.60
2024-06-27T01:00,23.5,2.3,72,95,0.20
2024-06-27T02:00,23.4,2.3,72,95,0.00
2024-06-27T03:00,23.2,1.8,53,95,0.00
2024-06-27T04:00,23.0,2.2,99,92,0.10
2024-06-27T05:00,22.9,2.2,90,90,0.00
2024-06-27T06:00,23.3,1.4,90,89,0.00
2024-06-27T07:00,24.6,3.6,6,85,0.00
2024-06-27T08:00,25.5,3.7,349,87,0.00
2024-06-27T09:00,27.5,5.4,352,77,0.10
2024-06-27T10:00,28.4,3.6,323,71,0.20
2024-06-27T11:00,29.3,4.7,328,69,0.10
2024-06-27T12:00,29.5,5.6,320,72,0.10
2024-06-27T13:00,30.2,8.2,319,72,0.20
2024-06-27T14:00,29.2,4.7,302,75,0.50
2024-06-27T15:00,27.5,6.0,33,84,3.60
2024-06-27T16:00,26.2,7.5,325,90,2.30
2024-06-27T17:00,26.4,7.6,5,88,0.20
2024-06-27T18:00,25.7,5.1,352,91,0.60
2024-06-27T19:00,25.2,5.3,28,93,0.10
2024-06-27T20:00,24.8,6.4,47,94,0.10
2024-06-27T21:00,25.0,6.6,45,94,0.10
2024-06-27T22:00,24.4,7.6,59,95,0.00
2024-06-27T23:00,24.0,7.9,66,95,0.00
2024-06-28T00:00,23.6,7.0,69,95,0.00
2024-06-28T01:00,23.4,6.8,72,95,0.00
2024-06-28T02:00,23.2,7.8,68,96,0.00
2024-06-28T03:00,22.9,7.3,70,97,0.00
2024-06-28T04:00,22.6,8.1,77,99,0.00
2024-06-28T05:00,22.3,8.8,81,99,0.00
2024-06-28T06:00,22.7,8.8,81,97,0.00
2024-06-28T07:00,24.8,6.5,56,93,0.00
2024-06-28T08:00,26.8,8.0,18,85,0.00
2024-06-28T09:00,28.3,11.9,25,76,0.00
2024-06-28T10:00,29.3,13.2,26,70,0.00
2024-06-28T11:00,30.1,15.0,35,66,0.10
2024-06-28T12:00,29.8,18.1,49,68,0.20
2024-06-28T13:00,29.8,14.5,48,70,0.10
2024-06-28T14:00,29.8,13.6,40,69,0.00
2024-06-28T15:00,29.7,12.3,38,69,0.00
2024-06-28T16:00,28.9,9.4,43,73,0.00
2024-06-28T17:00,27.9,7.3,57,78,0.00
2024-06-28T18:00,26.8,6.9,47,80,0.00
2024-06-28T19:00,25.6,5.9,43,86,0.00
2024-06-28T20:00,24.8,6.4,63,89,0.00
2024-06-28T21:00,25.3,4.6,51,88,0.00
2024-06-28T22:00,24.7,5.5,67,90,0.00
2024-06-28T23:00,24.3,4.7,86,91,0.00
2024-06-29T00:00,23.7,2.6,106,92,0.00
2024-06-29T01:00,23.4,2.3,108,92,0.00
2024-06-29T02:00,23.3,2.2,81,92,0.00
2024-06-29T03:00,23.4,4.0,63,92,0.00
2024-06-29T04:00,23.2,6.2,69,94,0.00
2024-06-29T05:00,23.2,7.3,70,94,0.00
2024-06-29T06:00,23.6,9.5,53,93,0.00
2024-06-29T07:00,25.6,8.2,41,89,0.00
2024-06-29T08:00,27.2,11.1,29,81,0.10
2024-06-29T09:00,28.0,10.8,26,76,0.10
2024-06-29T10:00,29.0,11.0,23,71,0.10
2024-06-29T11:00,30.0,10.3,25,67,0.00
2024-06-29T12:00,30.5,11.6,26,64,0.00
2024-06-29T13:00,31.0,11.1,36,62,0.00
2024-06-29T14:00,31.1,10.6,35,61,0.00
2024-06-29T15:00,31.2,12.5,33,61,0.00
2024-06-29T16:00,30.6,10.0,38,64,0.10
2024-06-29T17:00,29.5,5.7,18,71,0.20
2024-06-29T18:00,27.3,5.4,20,84,0.00
2024-06-29T19:00,26.0,4.8,27,89,0.00
2024-06-29T20:00,25.2,3.8,41,90,0.00
2024-06-29T21:00,25.7,0.5,135,91,0.00
2024-06-29T22:00,25.1,2.2,90,92,0.00
2024-06-29T23:00,24.4,2.5,90,93,0.00
2024-06-30T00:00,24.0,2.5,98,93,0.00
2024-06-30T01:00,23.8,3.1,144,94,0.00
2024-06-30T02:00,23.5,5.4,160,93,0.00
2024-06-30T03:00,23.1,4.0,190,97,0.00
2024-06-30T04:00,22.9,3.1,144,98,0.00
2024-06-30T05:00,22.6,1.9,112,98,0.00
2024-06-30T06:00,23.3,1.1,108,95,0.00
2024-06-30T07:00,24.6,1.1,198,89,0.00
2024-06-30T08:00,26.4,1.6,297,82,0.00
2024-06-30T09:00,27.7,4.5,331,76,0.10
2024-06-30T10:00,28.3,4.2,329,75,0.10
2024-06-30T11:00,28.6,5.2,344,75,0.00
2024-06-30T12:00,28.7,4.8,333,76,0.00
2024-06-30T13:00,29.0,2.9,353,74,0.10
2024-06-30T14:00,26.9,10.2,328,82,10.10
2024-06-30T15:00,25.2,3.8,287,91,5.10
2024-06-30T16:00,25.6,2.5,172,88,0.10
2024-06-30T17:00,25.5,3.7,259,85,1.20
2024-06-30T18:00,24.7,2.9,187,91,2.30
2024-06-30T19:00,24.3,3.0,284,93,0.20
2024-06-30T20:00,23.7,4.0,207,96,0.20
2024-06-30T21:00,23.8,4.2,239,96,1.50
2024-06-30T22:00,23.6,2.5,188,97,0.40
2024-06-30T23:00,23.6,2.5,225,97,0.10
2024-07-01T00:00,23.3,1.1,198,96,0.00
2024-07-01T01:00,23.2,1.4,180,96,0.00
2024-07-01T02:00,23.2,1.6,243,96,0.00
2024-07-01T03:00,23.2,1.1,342,96,0.00
2024-07-01T04:00,23.4,1.1,252,96,0.00
2024-07-01T05:00,23.2,3.2,297,98,0.30
2024-07-01T06:00,23.2,0.5,315,98,0.30
2024-07-01T07:00,23.6,2.6,326,97,1.40
2024-07-01T08:00,23.7,3.8,221,97,1.40
2024-07-01T09:00,25.4,7.2,207,95,0.70
2024-07-01T10:00,26.0,9.7,211,93,0.80
2024-07-01T11:00,26.2,8.1,201,90,0.40
2024-07-01T12:00,26.8,7.5,215,83,0.00
2024-07-01T13:00,27.3,8.8,235,83,0.20
2024-07-01T14:00,26.1,2.0,225,85,2.80
2024-07-01T15:00,25.9,6.1,242,86,0.30
2024-07-01T16:00,25.7,5.4,233,88,0.40
2024-07-01T17:00,25.3,7.0,258,88,1.20
2024-07-01T18:00,24.2,4.0,207,95,1.10
2024-07-01T19:00,24.0,3.1,159,96,1.10
2024-07-01T20:00,23.9,2.1,121,96,0.40
2024-07-01T21:00,23.8,3.3,354,98,0.40
2024-07-01T22:00,23.7,1.1,270,92,2.10
2024-07-01T23:00,22.9,4.6,219,96,2.40
2024-07-02T00:00,22.5,0.7,180,98,1.20
2024-07-02T01:00,22.6,4.5,119,97,0.60
2024-07-02T02:00,22.7,3.7,119,97,0.00
2024-07-02T03:00,22.9,0.4,90,97,0.10
2024-07-02T04:00,23.0,3.3,49,97,0.10
2024-07-02T05:00,22.9,3.4,32,97,0.80
2024-07-02T06:00,23.0,4.0,63,97,0.30
2024-07-02T07:00,24.2,1.8,37,91,0.10
2024-07-02T08:00,25.4,3.2,270,88,0.00
2024-07-02T09:00,26.3,1.9,248,82,0.00
2024-07-02T10:00,27.9,4.8,243,78,0.00
2024-07-02T11:00,29.0,6.8,252,74,0.10
2024-07-02T12:00,29.6,5.4,278,75,0.20
2024-07-02T13:00,28.7,10.2,288,75,8.60
2024-07-02T14:00,26.7,8.0,85,82,10.10
2024-07-02T15:00,26.4,6.2,350,81,1.10
2024-07-02T16:00,25.6,4.9,107,86,4.50
2024-07-02T17:00,25.7,4.7,351,88,0.80
2024-07-02T18:00,24.6,6.9,28,93,0.20
2024-07-02T19:00,24.2,5.4,20,94,0.10
2024-07-02T20:00,23.9,5.1,45,95,0.00
2024-07-02T21:00,23.5,1.8,349,97,0.00
2024-07-02T22:00,23.3,4.0,85,98,0.00
2024-07-02T23:00,23.1,3.3,84,98,0.00
2024-07-03T00:00,22.5,1.9,112,98,0.40
2024-07-03T01:00,22.7,2.0,135,96,0.10
2024-07-03T02:00,23.1,3.4,148,94,0.50
2024-07-03T03:00,22.7,2.6,146,96,0.50
2024-07-03T04:00,22.3,2.3,141,98,0.20
2024-07-03T05:00,22.0,3.1,111,100,0.10
2024-07-03T06:00,21.9,2.2,81,100,0.00
2024-07-03T07:00,23.3,3.5,336,96,0.00
2024-07-03T08:00,24.7,2.0,315,88,0.00
2024-07-03T09:00,27.3,3.7,331,78,0.00
2024-07-03T10:00,28.5,4.1,322,73,0.10
2024-07-03T11:00,29.3,3.3,354,69,0.30
2024-07-03T12:00,30.2,5.2,12,65,0.20
2024-07-03T13:00,30.5,6.2,350,65,0.20
2024-07-03T14:00,30.5,4.6,315,67,0.10
2024-07-03T15:00,28.6,6.6,189,76,0.40
2024-07-03T16:00,28.1,8.2,241,78,0.20
2024-07-03T17:00,25.4,5.6,230,86,5.90
2024-07-03T18:00,24.8,5.4,8,91,0.30
2024-07-03T19:00,24.3,2.5,270,95,0.00
2024-07-03T20:00,24.0,2.8,140,96,0.00
2024-07-03T21:00,23.9,3.6,225,97,0.00
2024-07-03T22:00,23.3,3.3,193,99,0.00
2024-07-03T23:00,22.7,2.1,149,100,0.00
2024-07-04T00:00,22.4,2.5,135,100,0.00
2024-07-04T01:00,22.3,0.4,90,100,0.00
2024-07-04T02:00,22.1,1.9,112,100,0.00
2024-07-04T03:00,21.9,0.8,117,100,0.00
2024-07-04T04:00,22.3,3.2,153,100,0.00
2024-07-04T05:00,22.1,2.1,121,100,0.00
2024-07-04T06:00,22.5,2.0,135,99,0.00
2024-07-04T07:00,23.5,5.8,277,95,0.00
2024-07-04T08:00,24.2,6.6,248,92,0.10
2024-07-04T09:00,25.5,6.8,252,84,0.20
2024-07-04T10:00,26.6,7.7,242,80,0.10
2024-07-04T11:00,27.2,8.2,247,81,0.00
2024-07-04T12:00,26.9,6.5,267,84,0.10
2024-07-04T13:00,27.2,3.8,287,82,0.20
2024-07-04T14:00,27.1,4.3,312,80,0.20
2024-07-04T15:00,26.6,7.7,221,84,0.10
2024-07-04T16:00,25.2,8.6,255,88,0.40
2024-07-04T17:00,24.7,1.5,284,89,0.80
2024-07-04T18:00,24.6,3.0,76,88,0.20
2024-07-04T19:00,24.3,3.0,346,92,0.20
2024-07-04T20:00,23.8,3.0,14,96,0.10
2024-07-04T21:00,23.5,2.2,189,96,0.10
2024-07-04T22:00,23.7,1.5,135,94,0.00
2024-07-04T23:00,23.5,1.1,72,94,0.00
2024-07-05T00:00,23.4,1.1,90,94,0.00
2024-07-05T01:00,22.6,3.3,186,97,0.00
2024-07-05T02:00,22.2,2.9,180,98,0.00
2024-07-05T03:00,22.0,3.6,180,98,0.00
2024-07-05T04:00,21.7,2.9,150,99,0.00
2024-07-05T05:00,22.2,1.5,104,99,0.00
2024-07-05T06:00,22.3,3.2,63,99,0.00
2024-07-05T07:00,23.3,3.1,45,94,0.00
2024-07-05T08:00,24.9,2.5,315,85,0.00
2024-07-05T09:00,25.9,4.1,322,81,0.00
2024-07-05T10:00,26.8,6.5,326,79,0.00
2024-07-05T11:00,27.9,4.3,312,79,0.00
2024-07-05T12:00,28.7,6.0,287,77,0.10
2024-07-05T13:00,28.4,6.9,276,75,4.80
2024-07-05T14:00,26.5,8.2,165,84,9.20
2024-07-05T15:00,27.7,5.9,191,75,2.50
2024-07-05T16:00,26.5,4.1,165,78,3.40
2024-07-05T17:00,25.3,5.9,308,87,2.00
2024-07-05T18:00,24.7,0.8,297,89,0.40
2024-07-05T19:00,24.2,1.3,236,94,0.10
2024-07-05T20:00,23.9,3.3,193,96,0.10
2024-07-05T21:00,23.8,3.8,197,97,0.00
2024-07-05T22:00,23.6,3.1,159,97,0.00
2024-07-05T23:00,23.5,2.4,117,96,0.00
2024-07-06T00:00,23.4,2.4,153,95,0.00
2024-07-06T01:00,23.1,2.6,146,95,0.00
2024-07-06T02:00,22.6,2.9,120,95,0.00
2024-07-06T03:00,22.4,1.8,79,96,0.00
2024-07-06T04:00,22.4,2.5,45,98,0.00
2024-07-06T05:00,22.3,3.6,90,98,0.00
2024-07-06T06:00,22.5,5.3,62,98,0.00
2024-07-06T07:00,23.9,5.7,18,93,0.00
2024-07-06T08:00,25.5,4.4,9,86,0.00
2024-07-06T09:00,27.5,4.8,312,77,0.20
2024-07-06T10:00,27.7,4.6,321,77,0.40
2024-07-06T11:00,28.6,4.1,345,77,0.10
2024-07-06T12:00,29.3,5.2,286,77,0.30
2024-07-06T13:00,29.3,5.9,259,78,0.30
2024-07-06T14:00,28.9,3.9,214,81,0.70
2024-07-06T15:00,28.8,4.7,203,81,0.70
2024-07-06T16:00,27.3,4.2,31,84,1.40
2024-07-06T17:00,25.0,7.2,3,91,6.40
2024-07-06T18:00,23.9,6.6,351,95,0.60
2024-07-06T19:00,23.6,3.9,338,96,0.00
2024-07-06T20:00,23.4,1.8,11,97,0.00
2024-07-06T21:00,23.9,5.8,4,94,1.60
2024-07-06T22:00,23.8,6.0,17,96,0.00
2024-07-06T23:00,23.4,3.9,56,98,0.00
2024-07-07T00:00,23.4,5.2,78,97,0.00
2024-07-07T01:00,23.1,4.0,90,97,0.00
2024-07-07T02:00,22.7,3.2,90,98,0.00
2024-07-07T03:00,22.3,1.5,104,99,0.00
2024-07-07T04:00,22.1,0.8,117,98,0.00
2024-07-07T05:00,21.7,3.8,107,99,0.00
2024-07-07T06:00,21.9,1.8,101,98,0.00
2024-07-07T07:00,24.3,3.3,49,94,0.00
2024-07-07T08:00,25.8,2.4,333,87,0.00
2024-07-07T09:00,27.3,3.8,319,83,0.00
2024-07-07T10:00,28.7,3.9,292,75,0.00
2024-07-07T11:00,29.4,5.2,282,74,0.30
2024-07-07T12:00,29.7,4.7,261,75,0.20
2024-07-07T13:00,29.2,5.1,309,77,0.40
2024-07-07T14:00,27.2,9.4,173,82,6.40
2024-07-07T15:00,28.4,5.6,230,79,0.10
2024-07-07T16:00,27.4,7.4,247,83,0.10
2024-07-07T17:00,26.9,3.1,201,83,1.30
2024-07-07T18:00,26.0,6.1,360,87,1.00
2024-07-07T19:00,24.9,5.8,4,91,0.30
2024-07-07T20:00,24.6,5.5,23,94,0.20
2024-07-07T21:00,24.3,3.2,27,93,1.10
2024-07-07T22:00,23.5,2.2,9,96,1.80
2024-07-07T23:00,23.5,1.8,101,96,0.20
2024-07-08T00:00,23.1,3.3,84,98,0.00
2024-07-08T01:00,22.8,2.4,117,97,0.00
2024-07-08T02:00,23.2,1.8,169,95,0.00
2024-07-08T03:00,22.3,2.4,117,97,0.00
2024-07-08T04:00,22.8,3.8,41,96,0.00
2024-07-08T05:00,22.5,2.6,106,97,0.00
2024-07-08T06:00,23.4,2.1,31,95,0.00
2024-07-08T07:00,24.4,1.8,281,93,0.00
2024-07-08T08:00,25.6,3.1,249,87,0.00
2024-07-08T09:00,25.2,4.6,252,90,0.10
2024-07-08T10:00,26.4,5.9,256,83,0.20
2024-07-08T11:00,27.5,6.6,257,82,0.20
2024-07-08T12:00,26.8,6.9,227,86,0.40
2024-07-08T13:00,26.2,10.5,202,87,0.30
2024-07-08T14:00,25.9,9.4,212,86,0.10
2024-07-08T15:00,26.0,8.9,201,85,0.10
2024-07-08T16:00,25.9,7.9,231,85,0.10
2024-07-08T17:00,25.5,7.2,207,87,0.20
2024-07-08T18:00,25.0,3.3,229,91,0.00
2024-07-08T19:00,24.6,2.5,262,95,0.00
2024-07-08T20:00,24.4,3.6,270,94,0.10
2024-07-08T21:00,23.6,3.6,217,96,0.00
2024-07-08T22:00,23.7,2.8,230,98,0.00
2024-07-08T23:00,23.7,3.6,225,97,0.00
2024-07-09T00:00,23.5,4.7,212,97,0.00
2024-07-09T01:00,23.4,5.0,201,96,0.00
2024-07-09T02:00,23.5,3.3,221,94,0.00
2024-07-09T03:00,23.4,2.5,270,95,0.00
2024-07-09T04:00,23.2,1.1,342,96,0.00
2024-07-09T05:00,23.0,2.4,333,98,0.20
2024-07-09T06:00,22.8,2.3,342,98,0.10
2024-07-09T07:00,23.7,2.6,286,94,0.00
2024-07-09T08:00,25.0,5.8,240,87,0.00
2024-07-09T09:00,26.2,4.4,279,83,0.00
2024-07-09T10:00,27.3,5.8,270,78,0.10
2024-07-09T11:00,27.9,5.8,248,78,0.00
2024-07-09T12:00,28.7,7.9,246,77,0.00
2024-07-09T13:00,28.6,8.4,227,79,0.10
2024-07-09T14:00,27.2,9.8,208,84,0.90
2024-07-09T15:00,26.7,12.8,212,83,4.80
2024-07-09T16:00,25.7,9.9,190,86,6.90
2024-07-09T17:00,24.8,9.2,219,92,1.10
2024-07-09T18:00,24.3,7.8,214,95,1.20
2024-07-09T19:00,24.2,7.1,210,95,0.50
2024-07-09T20:00,24.2,5.8,210,93,0.10
2024-07-09T21:00,24.5,3.3,264,95,1.00
2024-07-09T22:00,24.2,4.4,215,96,0.70
2024-07-09T23:00,24.0,2.6,254,94,0.90
2024-07-10T00:00,23.8,2.0,225,95,0.10
2024-07-10T01:00,23.5,2.7,203,96,0.00
2024-07-10T02:00,23.0,3.6,270,97,0.00
2024-07-10T03:00,23.2,2.8,230,96,0.00
2024-07-10T04:00,22.8,4.0,190,98,0.00
2024-07-10T05:00,23.3,2.2,279,96,0.00
2024-07-10T06:00,23.3,0.8,63,94,0.00
2024-07-10T07:00,24.1,0.4,270,91,0.00
2024-07-10T08:00,24.8,3.7,241,87,0.00
2024-07-10T09:00,26.6,2.8,310,80,0.00
2024-07-10T10:00,28.2,4.1,255,73,0.00
2024-07-10T11:00,29.3,7.5,253,69,0.00
2024-07-10T12:00,29.5,8.0,243,71,0.10
2024-07-10T13:00,29.4,7.8,236,73,0.10
2024-07-10T14:00,29.3,8.9,207,73,0.20
2024-07-10T15:00,28.4,8.1,201,76,0.20
2024-07-10T16:00,26.5,7.2,177,80,3.50
2024-07-10T17:00,25.9,2.9,270,83,5.20
2024-07-10T18:00,25.1,2.6,326,89,1.70
2024-07-10T19:00,24.7,5.2,344,93,0.50
2024-07-10T20:00,24.2,5.1,4,93,1.60
2024-07-10T21:00,23.8,4.0,360,94,3.90
2024-07-10T22:00,23.8,3.2,63,93,0.50
2024-07-10T23:00,24.0,3.1,45,94,0.20
2024-07-11T00:00,23.5,5.8,4,97,0.10
2024-07-11T01:00,23.3,2.2,99,98,0.00
2024-07-11T02:00,22.9,1.8,180,98,0.00
2024-07-11T03:00,22.8,0.4,90,99,0.00
2024-07-11T04:00,22.2,0.8,117,100,0.00
2024-07-11T05:00,22.1,2.5,135,100,0.00
2024-07-11T06:00,22.3,3.2,117,99,0.00
2024-07-11T07:00,23.7,3.3,229,95,0.00
2024-07-11T08:00,25.0,6.4,218,86,0.00
2024-07-11T09:00,26.9,6.8,252,81,0.10
2024-07-11T10:00,27.6,6.3,239,81,0.00
2024-07-11T11:00,28.2,5.5,259,80,0.10
2024-07-11T12:00,28.3,7.0,249,80,0.10
2024-07-11T13:00,29.0,9.0,247,77,0.10
2024-07-11T14:00,27.7,6.6,241,82,0.70
2024-07-11T15:00,25.9,9.9,226,83,14.30
2024-07-11T16:00,25.5,7.4,227,87,1.00
2024-07-11T17:00,24.1,3.9,214,93,2.30
2024-07-11T18:00,24.3,4.8,228,91,2.60
2024-07-11T19:00,24.0,2.1,239,93,1.20
2024-07-11T20:00,24.0,3.6,225,93,0.90
2024-07-11T21:00,24.1,4.3,336,94,0.40
2024-07-11T22:00,23.9,3.3,319,96,0.70
2024-07-11T23:00,23.7,3.7,281,97,0.40
2024-07-12T00:00,23.5,2.6,254,98,0.10
2024-07-12T01:00,23.3,2.8,230,99,0.10
2024-07-12T02:00,23.4,2.2,171,98,0.10
2024-07-12T03:00,23.1,4.6,225,98,0.00
2024-07-12T04:00,23.1,4.5,209,98,0.00
2024-07-12T05:00,23.1,5.9,218,98,0.00
2024-07-12T06:00,23.2,5.1,219,97,0.10
2024-07-12T07:00,23.8,3.7,259,94,0.00
2024-07-12T08:00,24.6,4.7,247,90,0.10
2024-07-12T09:00,26.0,6.3,283,84,0.10
2024-07-12T10:00,27.0,4.7,261,84,0.10
2024-07-12T11:00,28.2,6.0,253,81,0.10
2024-07-12T12:00,28.1,9.8,246,81,0.20
2024-07-12T13:00,26.8,7.3,213,85,9.80
2024-07-12T14:00,26.3,6.9,219,83,4.70
2024-07-12T15:00,26.5,6.2,260,85,0.90
2024-07-12T16:00,25.2,4.0,190,87,6.30
2024-07-12T17:00,24.8,6.5,251,89,1.80
2024-07-12T18:00,24.1,6.2,234,94,1.20
2024-07-12T19:00,24.1,4.6,219,93,1.90
2024-07-12T20:00,24.1,5.1,231,94,0.90
2024-07-12T21:00,23.9,5.3,242,95,0.70
2024-07-12T22:00,23.8,5.9,223,96,0.30
2024-07-12T23:00,23.9,5.8,210,95,0.10
2024-07-13T00:00,23.6,7.7,217,93,0.10
2024-07-13T01:00,23.3,7.4,209,96,0.00
2024-07-13T02:00,23.0,7.3,200,97,0.00
2024-07-13T03:00,23.0,8.6,195,96,0.00
2024-07-13T04:00,23.3,8.2,203,95,0.00
2024-07-13T05:00,23.2,9.2,222,96,0.10
2024-07-13T06:00,23.0,9.6,214,98,0.20
2024-07-13T07:00,22.9,9.1,214,99,0.20
2024-07-13T08:00,23.6,14.7,208,93,0.10
2024-07-13T09:00,25.7,13.8,208,82,0.10
2024-07-13T10:00,26.0,13.5,214,83,0.10
2024-07-13T11:00,26.5,12.9,207,86,0.10
2024-07-13T12:00,26.5,11.8,207,87,0.10
2024-07-13T13:00,27.7,13.4,204,83,0.00
2024-07-13T14:00,27.1,13.3,213,82,0.10
2024-07-13T15:00,25.6,11.9,205,87,1.10
2024-07-13T16:00,25.2,11.0,212,91,0.50
2024-07-13T17:00,24.8,8.5,208,89,0.30
2024-07-13T18:00,24.2,8.6,213,94,0.60
2024-07-13T19:00,23.9,9.5,205,94,0.60
2024-07-13T20:00,23.9,11.8,192,94,0.30
2024-07-13T21:00,23.9,10.7,194,92,0.30
2024-07-13T22:00,23.7,12.8,190,91,0.00
2024-07-13T23:00,23.4,10.1,197,93,0.00
2024-07-14T00:00,23.2,10.2,198,94,0.00
2024-07-14T01:00,23.1,9.1,198,94,0.00
2024-07-14T02:00,23.0,9.1,198,94,0.00
2024-07-14T03:00,22.9,9.2,191,92,0.00
2024-07-14T04:00,22.9,7.9,196,91,0.00
2024-07-14T05:00,23.0,6.4,196,91,0.00
2024-07-14T06:00,23.0,4.1,225,92,0.00
2024-07-14T07:00,23.4,3.9,248,91,0.00
2024-07-14T08:00,23.8,5.4,250,91,0.00
2024-07-14T09:00,24.1,6.5,273,92,0.00
2024-07-14T10:00,25.1,7.4,241,89,0.00
2024-07-14T11:00,26.1,6.3,246,83,0.00
2024-07-14T12:00,26.6,5.6,255,82,0.00
2024-07-14T13:00,26.8,7.4,256,82,0.20
2024-07-14T14:00,25.5,6.8,273,87,0.80
2024-07-14T15:00,24.9,2.5,315,90,0.60
